status_source_to_main	path	previous_path	domain	decision
M	frontend/apps/web/src/lib/official-site-releases.ts		repository-other	MAIN_SUPERSEDES_REVIEW
M	frontend/packages/api-client/src/endpoints.ts		repository-other	MAIN_SUPERSEDES_REVIEW
M	frontend/packages/shared/src/app-experience.ts		repository-other	MAIN_SUPERSEDES_REVIEW
M	mobile/MIGRATION.md		documentation	MAIN_SUPERSEDES_REVIEW
M	mobile/android/.gitignore		native-android	MAIN_SUPERSEDES_REVIEW
M	mobile/android/app/build.gradle		native-android	MAIN_SUPERSEDES_REVIEW
D	mobile/android/app/capacitor.build.gradle		native-android	SOURCE_BETTER_REVIEW
D	mobile/android/app/src/androidTest/java/com/getcapacitor/myapp/ExampleInstrumentedTest.java		native-android	SOURCE_BETTER_REVIEW
M	mobile/android/app/src/androidTest/java/com/ombhrum/fabushi/FabushiScreenTest.kt		native-android	MAIN_SUPERSEDES_REVIEW
A	mobile/android/app/src/main/java/com/ombhrum/fabushi/FabushiPayBilling.kt		native-android	MAIN_HAS
D	mobile/android/app/src/main/java/com/ombhrum/fabushi/MainActivity.java		native-android	SOURCE_BETTER_REVIEW
M	mobile/android/app/src/main/java/com/ombhrum/fabushi/MainActivity.kt		native-android	MAIN_SUPERSEDES_REVIEW
M	mobile/android/app/src/main/java/com/ombhrum/fabushi/MarketplaceViewModel.kt		native-android	MAIN_SUPERSEDES_REVIEW
M	mobile/android/app/src/main/java/com/ombhrum/fabushi/core/MahayanaHost.kt		native-android	MAIN_SUPERSEDES_REVIEW
D	mobile/android/app/src/test/java/com/getcapacitor/myapp/ExampleUnitTest.java		native-android	SOURCE_BETTER_REVIEW
D	mobile/android/capacitor.settings.gradle		native-android	SOURCE_BETTER_REVIEW
D	mobile/android/variables.gradle		native-android	SOURCE_BETTER_REVIEW
D	mobile/capacitor.config.json		repository-other	SOURCE_BETTER_REVIEW
D	mobile/index.html		repository-other	SOURCE_BETTER_REVIEW
A	mobile/ios/Fabushi/Assets.xcassets/AppIcon.appiconset/AppIcon-1024.png		native-ios	MAIN_HAS
A	mobile/ios/Fabushi/Assets.xcassets/AppIcon.appiconset/AppIcon-120.png		native-ios	MAIN_HAS
A	mobile/ios/Fabushi/Assets.xcassets/AppIcon.appiconset/AppIcon-152.png		native-ios	MAIN_HAS
A	mobile/ios/Fabushi/Assets.xcassets/AppIcon.appiconset/AppIcon-167.png		native-ios	MAIN_HAS
A	mobile/ios/Fabushi/Assets.xcassets/AppIcon.appiconset/AppIcon-180.png		native-ios	MAIN_HAS
A	mobile/ios/Fabushi/Assets.xcassets/AppIcon.appiconset/AppIcon-20.png		native-ios	MAIN_HAS
A	mobile/ios/Fabushi/Assets.xcassets/AppIcon.appiconset/AppIcon-29.png		native-ios	MAIN_HAS
A	mobile/ios/Fabushi/Assets.xcassets/AppIcon.appiconset/AppIcon-40.png		native-ios	MAIN_HAS
A	mobile/ios/Fabushi/Assets.xcassets/AppIcon.appiconset/AppIcon-58.png		native-ios	MAIN_HAS
A	mobile/ios/Fabushi/Assets.xcassets/AppIcon.appiconset/AppIcon-60.png		native-ios	MAIN_HAS
A	mobile/ios/Fabushi/Assets.xcassets/AppIcon.appiconset/AppIcon-76.png		native-ios	MAIN_HAS
A	mobile/ios/Fabushi/Assets.xcassets/AppIcon.appiconset/AppIcon-80.png		native-ios	MAIN_HAS
A	mobile/ios/Fabushi/Assets.xcassets/AppIcon.appiconset/AppIcon-87.png		native-ios	MAIN_HAS
A	mobile/ios/Fabushi/Assets.xcassets/AppIcon.appiconset/Contents.json		native-ios	MAIN_HAS
M	mobile/ios/Fabushi/FabushiApp.swift		native-ios	MAIN_SUPERSEDES_REVIEW
A	mobile/ios/Fabushi/FabushiPayStoreKit.swift		native-ios	MAIN_HAS
M	mobile/ios/Fabushi/MarketplaceModel.swift		native-ios	MAIN_SUPERSEDES_REVIEW
M	mobile/ios/project.yml		native-ios	MAIN_SUPERSEDES_REVIEW
M	mobile/package-lock.json		repository-other	MAIN_SUPERSEDES_REVIEW
M	mobile/package.json		repository-other	MAIN_SUPERSEDES_REVIEW
D	mobile/src-tauri/Cargo.lock		repository-other	SOURCE_BETTER_REVIEW
D	mobile/src-tauri/Cargo.toml		repository-other	SOURCE_BETTER_REVIEW
D	mobile/src-tauri/build.rs		repository-other	SOURCE_BETTER_REVIEW
D	mobile/src-tauri/capabilities/default.json		repository-other	SOURCE_BETTER_REVIEW
D	mobile/src-tauri/src/lib.rs		repository-other	SOURCE_BETTER_REVIEW
D	mobile/src-tauri/src/main.rs		repository-other	SOURCE_BETTER_REVIEW
D	mobile/src-tauri/tauri.conf.json		repository-other	SOURCE_BETTER_REVIEW
D	mobile/src/main.tsx		repository-other	SOURCE_BETTER_REVIEW
D	mobile/src/styles.css		repository-other	SOURCE_BETTER_REVIEW
D	mobile/tsconfig.json		repository-other	SOURCE_BETTER_REVIEW
D	mobile/vite.config.ts		repository-other	SOURCE_BETTER_REVIEW
D	mobile/www/index.html		repository-other	SOURCE_BETTER_REVIEW
A	native/mahayana-messaging/Cargo.lock		repository-other	MAIN_HAS
A	native/mahayana-messaging/Cargo.toml		repository-other	MAIN_HAS
A	native/mahayana-messaging/README.md		documentation	MAIN_HAS
A	native/mahayana-messaging/src/access.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/actor.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/bin/call-signaling-server.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/bin/messaging-server.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/blob_store.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/bot.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/community.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/conversation.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/device.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/engine.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/lib.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/media.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/message.rs		messaging-collaboration	MAIN_HAS
A	native/mahayana-messaging/src/miniapp.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/notification.rs		messaging-collaboration	MAIN_HAS
A	native/mahayana-messaging/src/payment.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/payment_provider.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/privacy.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/protocol.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/realtime.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/search.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/secret_chat.rs		messaging-collaboration	MAIN_HAS
A	native/mahayana-messaging/src/server.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/service.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/settlement.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/signaling.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/signaling_server.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/store.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/story.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/src/wallet.rs		repository-other	MAIN_HAS
A	native/mahayana-messaging/tests/messaging_contract.rs		tests	MAIN_HAS
A	native/mahayana-messaging/tests/platform_contract.rs		tests	MAIN_HAS
A	native/mahayana-messaging/tests/service_contract.rs		tests	MAIN_HAS
D	package-lock.json		repository-other	SOURCE_BETTER_REVIEW
D	package.json		repository-other	SOURCE_BETTER_REVIEW
D	pnpm-lock.yaml		repository-other	SOURCE_BETTER_REVIEW
A	projects/PORTFOLIO.json		project-governance	MAIN_HAS
A	projects/PROJECT_ID_POLICY.md		project-governance	MAIN_HAS
A	projects/README.md		project-governance	MAIN_HAS
A	projects/fabushi-cicd-merge-governance/PROJECT.yaml		project-governance	MAIN_HAS
A	projects/fabushi-cicd-merge-governance/README.md		project-governance	MAIN_HAS
A	projects/fabushi-cicd-merge-governance/SOURCE_OF_TRUTH.md		project-governance	MAIN_HAS
A	projects/fabushi-cicd-merge-governance/decisions/ADR-0001-risk-tiered-ci-merge-queue.md		project-governance	MAIN_HAS
A	projects/fabushi-cicd-merge-governance/decisions/README.md		project-governance	MAIN_HAS
A	"""projects/fabushi-cicd-merge-governance/docs/00-\351\241\271\347\233\256\347\253\240\347\250\213.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-cicd-merge-governance/docs/01-\350\214\203\345\233\264\344\270\216\351\235\236\347\233\256\346\240\207.md"""		repository-other	MAIN_HAS
A	projects/fabushi-cicd-merge-governance/docs/02-enterprise-cicd-model.md		project-governance	MAIN_HAS
A	"""projects/fabushi-cicd-merge-governance/docs/19-\345\256\214\346\210\220\345\256\232\344\271\211\344\270\216\351\252\214\346\224\266.md"""		repository-other	MAIN_HAS
A	projects/fabushi-cicd-merge-governance/evidence/FCM-001/README.md		project-governance	MAIN_HAS
A	projects/fabushi-cicd-merge-governance/evidence/FCM-003/README.md		project-governance	MAIN_HAS
A	projects/fabushi-cicd-merge-governance/evidence/README.md		project-governance	MAIN_HAS
A	"""projects/fabushi-cicd-merge-governance/management/00-\350\267\257\347\272\277\345\233\276.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-cicd-merge-governance/management/01-WBS\345\216\237\345\255\220\344\273\273\345\212\241.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-cicd-merge-governance/management/03-\351\252\214\346\224\266\350\277\275\350\270\252\347\237\251\351\230\265.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-cicd-merge-governance/management/04-\351\243\216\351\231\251\347\231\273\350\256\260.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-cicd-merge-governance/management/05-\347\212\266\346\200\201\346\212\245\345\221\212.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-cicd-merge-governance/management/07-\345\217\230\346\233\264\346\227\245\345\277\227.md"""		repository-other	MAIN_HAS
A	projects/fabushi-cicd-merge-governance/management/tasks/FCM-001-fast-safe-ci-merge.md		project-governance	MAIN_HAS
A	projects/fabushi-cicd-merge-governance/management/tasks/FCM-003-agent-skill-governance-fast-path.md		project-governance	MAIN_HAS
A	projects/fabushi-cicd-merge-governance/source/README.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/OWNERS.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/PROJECT.yaml		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/README.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/SOURCE_OF_TRUTH.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/decisions/ADR-0001-project-first-repository-governance.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/decisions/ADR-0002-enterprise-project-folder-standard.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/decisions/ADR-0003-global-portfolio-project-identifiers.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/decisions/README.md		project-governance	MAIN_HAS
A	"""projects/fabushi-project-governance/docs/00-\351\241\271\347\233\256\347\253\240\347\250\213.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/docs/01-\350\214\203\345\233\264\344\270\216\351\235\236\347\233\256\346\240\207.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/docs/02-\351\234\200\346\261\202\344\270\216\346\210\220\345\212\237\346\214\207\346\240\207.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/docs/03-\346\236\266\346\236\204\344\270\216\345\256\236\347\216\260\347\255\226\347\225\245.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/docs/04-\350\264\250\351\207\217\344\270\216\346\265\213\350\257\225\347\255\226\347\225\245.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/docs/05-\345\217\221\345\270\203\350\277\201\347\247\273\344\270\216\345\233\236\346\273\232.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/docs/06-\350\277\220\347\273\264\345\217\257\350\247\202\346\265\213\346\200\247\344\270\216SLO.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/docs/07-\345\256\211\345\205\250\351\232\220\347\247\201\344\270\216\345\220\210\350\247\204.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/docs/19-\345\256\214\346\210\220\345\256\232\344\271\211\344\270\216\351\252\214\346\224\266.md"""		repository-other	MAIN_HAS
A	projects/fabushi-project-governance/evidence/FPG-001/README.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/evidence/FPG-002/README.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/evidence/FPG-002/project-folder-audit.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/evidence/FPG-004/README.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/evidence/README.md		project-governance	MAIN_HAS
A	"""projects/fabushi-project-governance/management/00-\350\267\257\347\272\277\345\233\276.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/management/01-WBS\345\216\237\345\255\220\344\273\273\345\212\241.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/management/02-\351\207\214\347\250\213\347\242\221.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/management/03-\351\252\214\346\224\266\350\277\275\350\270\252\347\237\251\351\230\265.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/management/04-\351\243\216\351\231\251\347\231\273\350\256\260.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/management/05-\347\212\266\346\200\201\346\212\245\345\221\212.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/management/06-\344\276\235\350\265\226\344\270\216\351\230\273\345\241\236.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/management/07-\345\217\230\346\233\264\346\227\245\345\277\227.md"""		repository-other	MAIN_HAS
A	"""projects/fabushi-project-governance/management/08-\351\227\256\351\242\230\344\270\216\350\241\214\345\212\250\351\241\271.md"""		repository-other	MAIN_HAS
A	projects/fabushi-project-governance/management/tasks/FPG-001-root-agents-project-gate.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/management/tasks/FPG-002-enterprise-project-standard.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/management/tasks/FPG-004-global-project-identifiers.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/runbooks/README.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/source/2026-08-22-FPG-002-enterprise-project-standard.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/source/2026-08-22-FPG-004-global-project-identifiers.md		project-governance	MAIN_HAS
A	projects/fabushi-project-governance/source/README.md		project-governance	MAIN_HAS
A	projects/grok-bot-fabushi-integration/ARCHITECTURE.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/CHANGELOG.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/DEPENDENCIES_AND_BLOCKERS.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/FILE_INDEX.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/ISSUES_AND_ACTIONS.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/MILESTONES.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/OWNERS.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/PROJECT.yaml		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/QUALITY_AND_TEST.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/README.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/RELEASE_AND_ROLLBACK.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/REQUIREMENTS.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/RUNBOOK.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/SECURITY_PRIVACY_COMPLIANCE.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/SLO_AND_OPERATIONS.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/SOURCE_OF_TRUTH.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/SUCCESS_METRICS.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/decisions/ADR-0001-sovereign-integration.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/decisions/ADR-0002-electron-rust-boundary.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/decisions/ADR-0003-single-agent-runtime.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/decisions/ADR-0004-computer-control-capability.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/decisions/ADR-0005-avatar-animation-engine.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/decisions/README.md		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/00-\351\241\271\347\233\256\347\253\240\347\250\213.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/01-\350\214\203\345\233\264\344\270\216\351\235\236\347\233\256\346\240\207.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/02-Grok-Bot\350\203\275\345\212\233\347\233\256\345\275\225.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/02-\351\234\200\346\261\202\344\270\216\346\210\220\345\212\237\346\214\207\346\240\207.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/03-\346\236\266\346\236\204\344\270\216\345\256\236\347\216\260\347\255\226\347\225\245.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/03-\347\233\256\346\240\207\346\236\266\346\236\204\344\270\216\346\250\241\345\235\227\346\230\240\345\260\204.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/04-Electron\344\270\216UI\350\236\215\345\220\210.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/04-\350\264\250\351\207\217\344\270\216\346\265\213\350\257\225\347\255\226\347\225\245.md"""		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/docs/05-Coordinator-Host-LocalExec.md		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/05-\345\217\221\345\270\203\350\277\201\347\247\273\344\270\216\345\233\236\346\273\232.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/06-\347\224\265\350\204\221\346\216\247\345\210\266\344\270\216\345\267\245\345\205\267\346\211\247\350\241\214.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/06-\350\277\220\347\273\264\345\217\257\350\247\202\346\265\213\346\200\247\344\270\216SLO.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/07-Agent\347\275\221\347\273\234\344\270\216Mahayana\351\233\206\346\210\220.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/07-\345\256\211\345\205\250\351\232\220\347\247\201\344\270\216\345\220\210\350\247\204.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/08-\345\212\250\346\200\201\345\244\264\345\203\217\344\270\216\345\212\250\347\224\273\345\274\225\346\223\216.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/09-\346\225\260\346\215\256\346\250\241\345\236\213\344\270\216\347\212\266\346\200\201\350\277\201\347\247\273.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/10-\345\256\211\345\205\250\346\235\203\351\231\220\344\270\216\346\225\217\346\204\237\350\276\223\345\205\245.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/11-\346\200\247\350\203\275\345\217\257\350\247\202\346\265\213\346\200\247.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/12-\346\265\213\350\257\225\344\270\216E2E.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/13-CI-CD\344\270\216\345\217\221\345\270\203.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/14-\350\256\270\345\217\257\350\257\201\346\235\245\346\272\220\344\270\216\351\207\215\346\236\204\345\220\210\350\247\204.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/15-\345\256\214\346\210\220\345\256\232\344\271\211.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/docs/19-\345\256\214\346\210\220\345\256\232\344\271\211\344\270\216\351\252\214\346\224\266.md"""		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/docs/README.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/evidence/GBF-001/README.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/evidence/README.md		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/management/00-\350\267\257\347\272\277\345\233\276.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/management/01-WBS\345\216\237\345\255\220\344\273\273\345\212\241.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/management/02-\351\207\214\347\250\213\347\242\221.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/management/03-\351\252\214\346\224\266\350\277\275\350\270\252\347\237\251\351\230\265.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/management/04-\351\243\216\351\231\251\347\231\273\350\256\260.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/management/05-\347\212\266\346\200\201\346\212\245\345\221\212.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/management/06-PR\345\210\206\346\224\257\350\247\204\345\210\231.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/management/06-\344\276\235\350\265\226\344\270\216\351\230\273\345\241\236.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/management/07-\345\217\230\346\233\264\346\227\245\345\277\227.md"""		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/management/08-\351\227\256\351\242\230\344\270\216\350\241\214\345\212\250\351\241\271.md"""		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/management/README.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/management/tasks/GBF-001-project-bootstrap.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/runbooks/01-capability-rollback.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/runbooks/02-host-recovery.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/runbooks/03-computer-control-safety.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/runbooks/README.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/source/README.md		grok-derived-runtime	MAIN_HAS
A	"""projects/grok-bot-fabushi-integration/source/grok-bot\350\236\215\345\220\210\344\274\230\345\214\226.txt"""		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/templates/ADR_TEMPLATE.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/templates/PR_ACCEPTANCE_TEMPLATE.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/templates/README.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/templates/STATUS_REPORT_TEMPLATE.md		grok-derived-runtime	MAIN_HAS
A	projects/grok-bot-fabushi-integration/templates/TASK_TEMPLATE.md		grok-derived-runtime	MAIN_HAS
A	projects/mahayana-sovereign-runtime/OWNERS.md		project-governance	MAIN_HAS
A	projects/mahayana-sovereign-runtime/PROJECT.yaml		project-governance	MAIN_HAS
A	projects/mahayana-sovereign-runtime/README.md		project-governance	MAIN_HAS
A	projects/mahayana-sovereign-runtime/SOURCE_OF_TRUTH.md		project-governance	MAIN_HAS
A	projects/mahayana-sovereign-runtime/decisions/ADR-0001-mahayana-owns-product-contracts.md		project-governance	MAIN_HAS
A	projects/mahayana-sovereign-runtime/decisions/README.md		project-governance	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/docs/00-\351\241\271\347\233\256\347\253\240\347\250\213.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/docs/01-\350\214\203\345\233\264\344\270\216\351\235\236\347\233\256\346\240\207.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/docs/02-\351\234\200\346\261\202\344\270\216\346\210\220\345\212\237\346\214\207\346\240\207.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/docs/03-\346\236\266\346\236\204\344\270\216\345\256\236\347\216\260\347\255\226\347\225\245.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/docs/04-\350\264\250\351\207\217\344\270\216\346\265\213\350\257\225\347\255\226\347\225\245.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/docs/05-\345\217\221\345\270\203\350\277\201\347\247\273\344\270\216\345\233\236\346\273\232.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/docs/06-\350\277\220\347\273\264\345\217\257\350\247\202\346\265\213\346\200\247\344\270\216SLO.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/docs/07-\345\256\211\345\205\250\351\232\220\347\247\201\344\270\216\345\220\210\350\247\204.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/docs/19-\345\256\214\346\210\220\345\256\232\344\271\211\344\270\216\351\252\214\346\224\266.md"""		repository-other	MAIN_HAS
A	projects/mahayana-sovereign-runtime/evidence/MSR-001/README.md		project-governance	MAIN_HAS
A	projects/mahayana-sovereign-runtime/evidence/README.md		project-governance	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/management/00-\350\267\257\347\272\277\345\233\276.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/management/01-WBS\345\216\237\345\255\220\344\273\273\345\212\241.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/management/02-\351\207\214\347\250\213\347\242\221.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/management/03-\351\252\214\346\224\266\350\277\275\350\270\252\347\237\251\351\230\265.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/management/04-\351\243\216\351\231\251\347\231\273\350\256\260.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/management/05-\347\212\266\346\200\201\346\212\245\345\221\212.md"""		repository-other	MAIN_HAS
A	"""projects/mahayana-sovereign-runtime/management/06-\344\276\235\350\265\226\344\270\216\351\230\273\345\241\236.md"""		repository-other	MAIN_HAS
