mode	type	object	size	path	domain	decision	reason
100644	blob	9e0fb30c2f7fc2467df30d488903b2798317e7b8	489	source/packages/agent-store-sync/bcs-client.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	1fd198d95ab9defc0330ef0c3949c13e3b2345c9	2457	source/packages/agent-store-sync/bcs-list-adapter.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	d598baeb2f3cddfb028c91c1b7ae6f046a3f22fe	36497	source/packages/agent-store-sync/bcs-transport.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	be0f523218e72f3f25a7550a5047b49431efac6f	21720	source/packages/agent-store-sync/conflict-events.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	6b09de9d728bf90b9ac0596ba661155760c4d4e9	141	source/packages/agent-store-sync/conflict-notice-claim-state.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	53a8505fb568fe0d813f7576e5091ebbe6ee807e	1831	source/packages/agent-store-sync/connect-errors.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	e12aecc4c313951f46fb4436147a9a6d70d4d525	386	source/packages/agent-store-sync/etag.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	bebebe240ac319ae523fbfab5429e1491de1cda4	721	source/packages/agent-store-sync/exclusive-mutation-lock.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	b36a0afb4794bcd5959dcd82a8344b7b8ac2fc16	13148	source/packages/agent-store-sync/local-index.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	529c589a0ab362b343053a4fa44a992dff6e2a5d	2861	source/packages/agent-store-sync/metrics-emitter.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	7ac4e1820f940999e3ff6052389238dbfaf3746e	3581	source/packages/agent-store-sync/object-probe.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	4db15f50a1be8c1de94645c575c2b5226d9c261a	6932	source/packages/agent-store-sync/path-sync-request.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	eeaf4c56055c9d45d183e4e2087bb9159c59a370	8025	source/packages/agent-store-sync/paths.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	4c48bc3e9b6d6609633cd4d6776e9a91356463b3	7978	source/packages/agent-store-sync/presigned-url.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	f10321f9507ffeb0b28dff5538e1c7197615bdb1	917	source/packages/agent-store-sync/resilience-events.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	25cbf1c562debc94dd5077c995a758653de6f8c2	15770	source/packages/agent-store-sync/safe-paths.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	efb0d349a1e3b18058b1f7ca4462c7005b6f4ee9	8832	source/packages/agent-store-sync/secure-open.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	52e183308373ec880b8ddb4accf959935678c0cb	13286	source/packages/agent-store-sync/store-lock.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	2b0d703d7b57ae3fb09a0a38287e9641f416435b	8740	source/packages/agent-store-sync/summary-listener.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	a1b44c512fdc6c8e9d7ace6e3590da3bb7cc63a6	3705	source/packages/agent-store-sync/sync-client-config.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	4769db8038de1cf00c8214f263ed0bd6645f9a46	3695	source/packages/agent-store-sync/sync-round-scheduler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	0016a65ad034a781f828026dc535fafef012a2d5	16095	source/packages/agent-store-sync/token-caching-client.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	e86d5708cc2434b39e7513e5ddc74e4c0a0b3ee6	277	source/packages/agent-store-sync/validation.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	393376bcd1e49080927576a50e4274bd5ebfc19b	2657	source/packages/agent-summarization/background-summarization.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	20655efcec62d302ac3cd1667312025f768779f4	3610	source/packages/agent-summarization/deterministic-summary-builder.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	b9e2a5e6a4cc6fc61f91c3848d2cc64ac6daf5bf	7816	source/packages/agent-summarization/durable-blocks.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	ed9be4c43de74634e4b2bc4d9eb1292f30e7c73f	8236	source/packages/agent-summarization/error-handling.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	bed894256f9de3543bea1b2a8e3c625a9cea112c	2982	source/packages/agent-summarization/latest-image.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	aa90d06bdacad0f9dbdaa0d7075b22bb028d83b4	4941	source/packages/agent-summarization/pipeline.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	195a2c9c3979baa08ec25d2f0e22d09e377fd943	2069	source/packages/agent-summarization/prepare-messages.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	8bc8981b8149b8618da0165623648c9ea200347b	4496	source/packages/agent-summarization/prompt-truncation.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	c37e39ef0f6df7ed16a71dc2c6ac21cbede5a37b	1585	source/packages/agent-summarization/skill-persistence.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	e8c1ddca3db4fe4e7a1abe23c352ea42ee10e913	54874	source/packages/agent-summarization/summarization-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	13873b08f97c67afcb1fa78bd1cec8b29941b436	2644	source/packages/agent-summarization/token-estimate.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	c6c668b944b929aee831b5111f53491c1bfbb5cc	2444	source/packages/agent-summarization/transcript-location.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	bb6d7dfcbd4130a523eaf4d7c94eea23fc56da82	913	source/packages/agent-transcript/context-stripping.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	891962032fe205ea3c0ea0ca8b846e038b14a489	24755	source/packages/agent-transcript/index.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	9687d1e9612de48d8803393a30f42fed25c73f8d	588	source/packages/agent-transcript/paths.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	f8ca37a4ec68ee88a070cde8b4532769977944ba	3583	source/packages/agent-transcript/trace-format.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	0cca4c5214d9d61e56a89394e738c2b8e5e72998	1468	source/packages/agent/abort-drain.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	a9186a377c4cc539af3dcbc976c716d315667216	8832	source/packages/agent/actions/ask-question-completion.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	cd6040c7e1cc64acc3dbced5b96c9e181881be30	7376	source/packages/agent/actions/async-ask-question-completion-action-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	e39ed92ec26dc16f3f87063211918f7720488648	896	source/packages/agent/actions/background-shell-action-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	920baba5e8c1c3df46fa55c1390bbfe3725637a6	171	source/packages/agent/actions/background-subagent-action-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	b7e8a047584480e79ec86644648e355bdf22a9b3	9740	source/packages/agent/actions/background-task-completion-action-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	f7c2bd46d2b06a48c774f70905efa915779fdb8b	13098	source/packages/agent/actions/background-task-completion.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	bc5ba2aa0207f3069510097cd77ab8f0001ffd9d	562	source/packages/agent/actions/cancel-action-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	df68eb05f0aa32f587ce13933a7ec3d28d21dca5	4616	source/packages/agent/actions/common.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	5273a1f6226c425a4264473d8bfdd07d4f4227cf	23206	source/packages/agent/actions/execute-plan-action-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	6eed4b06e130b4b23ff8c437df5614871b69a0bc	5316	source/packages/agent/actions/execute-plan-plan-file.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	f9c1d6d230ace4bfb572a2b433d967dd93b2c4ea	8662	source/packages/agent/actions/goal-continuation-action-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	362f2987dd4715198f127f73d4dd5969db5c99f2	2890	source/packages/agent/actions/meta-agent-notes.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	e61cc1e5f85f5424aa2e395226e9f1f6e6d9b76d	12710	source/packages/agent/actions/shell-command-action-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	529ebe4889ef31df8cf1b4826146bba33b63e960	2940	source/packages/agent/actions/subscription-notification-action-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	b626b308ded6f04dd232963400f357b52365d734	7587	source/packages/agent/actions/summarize-action-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	84cff545d26f9658231a0384bc99a4d84cc3efb3	193519	source/packages/agent/actions/user-message-action/abstract-user-message-action-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	035d5708f2fcfe72c0999e58f5f4cc80c74abd17	4312	source/packages/agent/actions/user-message-action/conversation-history.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	af75f437050f2ff25a0ad26ec2016ec0769e8d59	8486	source/packages/agent/actions/user-message-action/interrupted-tool-reconstruction.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	aa46c9d77912c0160c6d7394d4a5e0b09e9f2332	1090	source/packages/agent/actions/user-message-action/reactivate-paused-goal.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	6d98c58da4209172dd764b6e4022cfd7c8120d3b	11143	source/packages/agent/actions/user-message-action/resume-action-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	4bdab87be1840dfc6cb848ab8799d6c87adc54a8	2174	source/packages/agent/actions/user-message-action/synthetic-user-message.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	28d2b4cddef289802fa68580df7dee3c4be349fe	28245	source/packages/agent/actions/user-message-action/user-message-action-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	311793a97d438fe5ef972f5686efbb11db9f250d	3095	source/packages/agent/actions/user-message-action/user-message-run-warning.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	5ce4a35dcc2b5a35b38009096220c29b73e1d0d0	1985	source/packages/agent/agent-config-runtime.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	a2634a1350ad125e1bb65abd9a4f922cb1db8515	1156	source/packages/agent/agent-config-tooling-contract.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	115ba16d574d7939fd52b15383d00e16a4c68be1	1904	source/packages/agent/attached-media.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	0db7814c7f2f1d0d509725313bedc7ed23e6aea5	1954	source/packages/agent/automations/platform-communication-tools.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	74b9e6480e850bd60dfd5a476658f3feb34a6c4c	1012	source/packages/agent/common.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	6eeff12a5fac9d083c6092b1b214751fd665b754	1716	source/packages/agent/configs/project-workspace-mcp-tools.ts	mcp-plugin-marketplace	LEARN	inspect architecture and tests; no verbatim source import
100644	blob	97a4c506c8f8c3ae2534024c5db71b23a713ed98	1084	source/packages/agent/constants.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	dcea49a670d5bd15ad7d3077483d1ea65dd618ff	1366	source/packages/agent/context-processing-agent-notes.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	c57383ff0a4b8de7c8792328559a62fbf5423dce	878	source/packages/agent/context-processing-attachment-format.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	726f1bf79145f7a27bed057f5efc5b5004758cfe	4048	source/packages/agent/context-processing-code-selection-renderer.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	06cc14605f9c351ee17de525296e3cc1d3b32e01	3202	source/packages/agent/context-processing-code-selection.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	0c5b360af065ce1557a02b008b8cbfc678818401	856	source/packages/agent/context-processing-console-logs.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	55e1df059139b8ed94635acb211956e605754e25	891	source/packages/agent/context-processing-cursor-commands.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	325cf169e2f76676e5b77c5bcd2fec429fdf69f4	5241	source/packages/agent/context-processing-document.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	8c6828e6b733b875fde6732a3b0372590af3d5d2	1458	source/packages/agent/context-processing-documentation-hydration.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	743faf13bb0b6896f9f7bb71aa617693904625e3	942	source/packages/agent/context-processing-documentation.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	02ddca824ec845ffb8f350f43eda5ca415e62518	312	source/packages/agent/context-processing-error-type.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	94eb9984edaf84620dfa0ca545853caf66ad4331	1121	source/packages/agent/context-processing-external-links.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	4283e076e78e59b589dfac68bbe374f20dc2105d	2331	source/packages/agent/context-processing-extra-context.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	3f2611bd36d58c6c89e64cac627b603aa42d650f	1229	source/packages/agent/context-processing-folders.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	dafbb70b4be2e30462aa13d653746922aae882e9	3161	source/packages/agent/context-processing-hydration.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	3b813db3e4f260d5a32f1b32923980d604a9345b	2828	source/packages/agent/context-processing-image-data.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	30627ce8ee841196de275649ec076c729c3436cb	4146	source/packages/agent/context-processing-image-file.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	590b57967ab29eed942e40f4e2ace512218b322c	1377	source/packages/agent/context-processing-invocation-hydration.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	ed9c1d34019b93fd0e6ab77709ae1c130ff3d66d	11415	source/packages/agent/context-processing-invocation-platforms.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	aae1d91fbfcda991128423cbfb87375a5f5b6b0c	822	source/packages/agent/context-processing-invocation.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	4d8a95d00cf2964cc23ad3ff021263db1a09aeaa	1721	source/packages/agent/context-processing-manual-skills.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	9be7fd79136ad89f6a65b375e5949587366ba2bb	4899	source/packages/agent/context-processing-non-media-assembly.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	882e1acec65441537daa3f736266a004bbd7d803	4255	source/packages/agent/context-processing-path-trust.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	571569275b6786ce1202bbac12aa673a9f5d3989	2414	source/packages/agent/context-processing-pr-hydration.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	2b39b2f53670f72af9a2e5fc05c8e9ab99048871	1309	source/packages/agent/context-processing-pr-review.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	29c1b5af4836e6341681c16298214b8ad20b6134	1525	source/packages/agent/context-processing-recent-agents.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	94c2d6a48c2a274734350bec066b7f68d24c2204	1038	source/packages/agent/context-processing-selected-browsers.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	7f5f248fe2a9601bb713ef0fb09610b2c7da4cfe	2598	source/packages/agent/context-processing-selected-context.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	f56dcf6d22ba4260b92121aaa5300179d5364b9a	1059	source/packages/agent/context-processing-selected-subagents.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	03de8ed8d9d86b15480613b411fc4d4926c04082	1970	source/packages/agent/context-processing-simulated-message.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	fbfc15ce93f81b17ae0a148e228b5e500d80297a	502	source/packages/agent/context-processing-skill-id.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	2ff680da29eb96f5aa8589b37d2013b2396281cb	3788	source/packages/agent/context-processing-terminal.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	c88c269e925c80774ee32548daddc594ee6ee2f5	1541	source/packages/agent/context-processing-ui-elements.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	65e4bc90845868b58b712174d0af39c7d093aa48	711	source/packages/agent/context-processing-uploaded-documents.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	8335ba44d03032c76e70b3e4c8c74fc56ccae94e	9734	source/packages/agent/context-processing-video-data.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	27c68a008fd2651adbeee73f65cd2c25a5f920d1	2496	source/packages/agent/context-processing-video-path.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	fb14417ccfa4df8a21d27b67fc09600c146ae91d	1121	source/packages/agent/context-processing-watch-video.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	439c85473042d3f204c9b3d24169c3a3fff4c4ba	27101	source/packages/agent/context-processing.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	3e9ef0ca69ec21d4c3b92fd2cc9a2189ffab817f	1419	source/packages/agent/conversation-image-presence.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	45b2ae3a0b2dab651308d8a4a76abb74254e9516	5664	source/packages/agent/diff-processing.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	70acd76aaf9f6a70087568a87162841a14e4611b	27962	source/packages/agent/diff-tab-git-action-prompt.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	8699a81bddd1b093a86ce195684f3ada7049ba30	1972	source/packages/agent/git-commit-processing.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	96cd521143a7e2012e897eda82032172854b71c2	3460	source/packages/agent/git-diff-processing.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	7b8cd7da9d69ca403313b8ab3c6674092f0ff581	4509	source/packages/agent/git-pr-processing.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	00459fc385b0acb9a3f69dcec36d3f445273c3bc	1407	source/packages/agent/goal-metrics.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	f069375000904ce19414bafb070b896c64ee3b3c	20447	source/packages/agent/index.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	7cdc067e75c8d0ea91b010cda4acc014300140e1	18718	source/packages/agent/interaction-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	91b94118d9eb2744b69dd2077594d0a6b4e473f1	8997	source/packages/agent/loop-detection/agent-loop-detector.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	a21360c0b4c2f8465a2ba792fdab246fa62e059e	11016	source/packages/agent/loop-detection/single-message-loop-detector.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	9d150a31671ef929f02f00557e78d044b380aa89	9690	source/packages/agent/mode-processing.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	a6b09a55a8e1c86b01d6222fd01a5de2b81b5794	3391	source/packages/agent/multitask-action-prompt.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	281cdc9bf3097a5c7fda83f52b6e5ef498ec3799	11304	source/packages/agent/pending-tool-call-contract.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	3f9244b3940b3c481f22408fc3f91679d2c7587a	9233	source/packages/agent/prompt-suggestion/prompt-suggestion-handler.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	c43767aa8a482f5b564bf1b4b8dae2badc5a5f1a	6626	source/packages/agent/prompts/agent-skills-section.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	cbb4b200f7f8d4b8edeff490efd33295fb3c706c	749	source/packages/agent/prompts/anti-ask-question-copy.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	7d40c33f59f57ccc34fb430a0a3fb0dcc774dcb7	3019	source/packages/agent/prompts/bugbot/automations.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	885bab256543b40b1c5bf82f02c072940ccb511c	438	source/packages/agent/prompts/claude-helpers.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	014eb530aeb1ce7e81a8142e349a6df992405271	3611	source/packages/agent/prompts/cloud-meta-agent/index.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	b61da45c7690a61ff0a27e3e09296abbe9f72c91	4363	source/packages/agent/prompts/cloud-meta-agent/self-document.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
100644	blob	baabac7e7f79e0cf040fe2607b93543800244fcd	714	source/packages/agent/prompts/cloud/no-repository-access.ts	recovered-package	CLEAN_ROOM_SPEC	behavior/API reference only; independently implement in Fabushi-owned boundaries
